metal_dark.png	150	100
0	0	blo	1	1.0	0
50	0	blo	1	1.0	0
100	0	blo	1	1.0	0
150	0	blo	1	1.0	0
200	0	blo	1	1.0	0
200	50	blo	1	1.0	0
200	100	blo	1	1.0	0
0	50	blo	1	1.0	0
0	100	blo	1	1.0	0
450	50	blo	1	1.0	0
500	50	blo	1	1.0	0
550	50	blo	1	1.0	0
550	100	blo	1	1.0	0
100	250	blo	1	1.0	0
450	100	blo	1	1.0	0
512	96	gold	1	1.0	1
448	0	diamond	1	1.0	1
480	0	diamond	1	1.0	1
512	0	diamond	1	1.0	1
544	0	diamond	1	1.0	1
576	0	diamond	1	1.0	1
576	32	diamond	1	1.0	1
544	32	diamond	1	1.0	1
512	32	diamond	1	1.0	1
480	32	diamond	1	1.0	1
448	32	diamond	1	1.0	1
50	300	blo	1	1.0	0
100	300	blo	1	1.0	0
0	300	blo	1	1.0	0
0	350	blo	1	1.0	0
150	300	blo	1	1.0	0
200	300	blo	1	1.0	0
250	300	blo	1	1.0	0
300	300	blo	1	1.0	0
350	300	blo	1	1.0	0
0	400	blo	1	1.0	0
0	450	blo	1	1.0	0
50	450	blo	1	1.0	0
100	450	blo	1	1.0	0
150	450	blo	1	1.0	0
200	450	blo	1	1.0	0
64	416	doors	1	1.0	4
400	300	blo	1	1.0	0
0	500	blo	1	1.0	0
950	50	blo	1	1.0	0
1400	50	blo	1	1.0	0
1850	50	blo	1	1.0	0
2400	50	blo	1	1.0	0
3000	50	blo	1	1.0	0
3050	50	blo	1	1.0	0
3600	50	blo	1	1.0	0
3650	50	blo	1	1.0	0
3700	50	blo	1	1.0	0
4200	50	blo	1	1.0	0
4250	50	blo	1	1.0	0
4300	50	blo	1	1.0	0
4750	50	blo	1	1.0	0
4800	50	blo	1	1.0	0
4850	50	blo	1	1.0	0
5050	300	blo	1	1.0	0
5100	250	blo	1	1.0	0
5150	200	blo	1	1.0	0
5150	150	blo	1	1.0	0
5000	350	blo	1	1.0	0
4950	400	blo	1	1.0	0
5150	100	blo	1	1.0	0
5150	50	blo	1	1.0	0
5150	0	blo	1	1.0	0
5100	0	blo	1	1.0	0
5050	0	blo	1	1.0	0
5088	224	key	1	1.0	3
4900	450	skull	1	1.0	2
4850	450	skull	1	1.0	2
4650	550	blo	1	1.0	0
4600	550	blo	1	1.0	0
4150	550	blo	1	1.0	0
4100	550	blo	1	1.0	0
4050	550	blo	1	1.0	0
3600	550	blo	1	1.0	0
3550	550	blo	1	1.0	0
3000	550	blo	1	1.0	0
2950	550	blo	1	1.0	0
2500	550	blo	1	1.0	0
2450	550	blo	1	1.0	0
1950	550	blo	1	1.0	0
1900	550	blo	1	1.0	0
1450	550	blo	1	1.0	0
1400	550	blo	1	1.0	0
1000	550	blo	1	1.0	0
950	550	blo	1	1.0	0
500	550	blo	1	1.0	0
450	550	blo	1	1.0	0
0	550	skull	1	1.0	2
0	600	skull	1	1.0	2
0	650	skull	1	1.0	2
128	192	gold	1	1.0	1
96	192	gold	1	1.0	1
1088	224	gold	1	1.0	1
1120	224	gold	1	1.0	1
1152	224	gold	1	1.0	1
1184	224	gold	1	1.0	1
1216	224	gold	1	1.0	1
1216	256	gold	1	1.0	1
1216	192	gold	1	1.0	1
1184	160	gold	1	1.0	1
1184	288	gold	1	1.0	1
1760	256	gold	1	1.0	1
1792	256	gold	1	1.0	1
1824	256	gold	1	1.0	1
1856	256	gold	1	1.0	1
1888	256	gold	1	1.0	1
1888	224	gold	1	1.0	1
1856	192	gold	1	1.0	1
1888	288	gold	1	1.0	1
1856	320	gold	1	1.0	1
2368	256	gold	1	1.0	1
2400	256	gold	1	1.0	1
2432	256	gold	1	1.0	1
2464	256	gold	1	1.0	1
2496	256	gold	1	1.0	1
2496	224	gold	1	1.0	1
2464	192	gold	1	1.0	1
2496	288	gold	1	1.0	1
2464	320	gold	1	1.0	1
3168	256	gold	1	1.0	1
3200	256	gold	1	1.0	1
3232	256	gold	1	1.0	1
3264	256	gold	1	1.0	1
3264	224	gold	1	1.0	1
3232	192	gold	1	1.0	1
3264	288	gold	1	1.0	1
3232	320	gold	1	1.0	1
3136	256	gold	1	1.0	1
3744	256	gold	1	1.0	1
3776	256	gold	1	1.0	1
3808	256	gold	1	1.0	1
3840	256	gold	1	1.0	1
3872	256	gold	1	1.0	1
3872	224	gold	1	1.0	1
3840	192	gold	1	1.0	1
3872	288	gold	1	1.0	1
3840	320	gold	1	1.0	1
4352	256	gold	1	1.0	1
4384	256	gold	1	1.0	1
4416	256	gold	1	1.0	1
4448	256	gold	1	1.0	1
4448	224	gold	1	1.0	1
4416	192	gold	1	1.0	1
4448	288	gold	1	1.0	1
4416	320	gold	1	1.0	1
4320	256	gold	1	1.0	1
4800	256	gold	1	1.0	1
4832	256	gold	1	1.0	1
4864	256	gold	1	1.0	1
4896	256	gold	1	1.0	1
4896	224	gold	1	1.0	1
4864	192	gold	1	1.0	1
4896	288	gold	1	1.0	1
4864	320	gold	1	1.0	1
4768	256	gold	1	1.0	1
4640	768	gold	1	1.0	1
4608	768	gold	1	1.0	1
4576	768	gold	1	1.0	1
4544	768	gold	1	1.0	1
4544	736	gold	1	1.0	1
4544	800	gold	1	1.0	1
4576	704	gold	1	1.0	1
4576	832	gold	1	1.0	1
4160	768	gold	1	1.0	1
4128	768	gold	1	1.0	1
4096	768	gold	1	1.0	1
4064	768	gold	1	1.0	1
4032	768	gold	1	1.0	1
4032	736	gold	1	1.0	1
4064	704	gold	1	1.0	1
4032	800	gold	1	1.0	1
4064	832	gold	1	1.0	1
3648	768	gold	1	1.0	1
3616	768	gold	1	1.0	1
3584	768	gold	1	1.0	1
3552	768	gold	1	1.0	1
3520	768	gold	1	1.0	1
3520	736	gold	1	1.0	1
3552	704	gold	1	1.0	1
3520	800	gold	1	1.0	1
3552	832	gold	1	1.0	1
3072	768	gold	1	1.0	1
3040	768	gold	1	1.0	1
3008	768	gold	1	1.0	1
2976	768	gold	1	1.0	1
2976	736	gold	1	1.0	1
3008	704	gold	1	1.0	1
2976	800	gold	1	1.0	1
3008	832	gold	1	1.0	1
2592	768	gold	1	1.0	1
2560	768	gold	1	1.0	1
2528	768	gold	1	1.0	1
2496	768	gold	1	1.0	1
2496	736	gold	1	1.0	1
2528	704	gold	1	1.0	1
2496	800	gold	1	1.0	1
2528	832	gold	1	1.0	1
1984	768	gold	1	1.0	1
1952	768	gold	1	1.0	1
1920	768	gold	1	1.0	1
1888	768	gold	1	1.0	1
1888	736	gold	1	1.0	1
1920	704	gold	1	1.0	1
1888	800	gold	1	1.0	1
1920	832	gold	1	1.0	1
1472	768	gold	1	1.0	1
1440	768	gold	1	1.0	1
1408	768	gold	1	1.0	1
1376	768	gold	1	1.0	1
1376	736	gold	1	1.0	1
1408	704	gold	1	1.0	1
1376	800	gold	1	1.0	1
1408	832	gold	1	1.0	1
960	768	gold	1	1.0	1
928	768	gold	1	1.0	1
896	768	gold	1	1.0	1
864	768	gold	1	1.0	1
864	736	gold	1	1.0	1
896	704	gold	1	1.0	1
864	800	gold	1	1.0	1
896	832	gold	1	1.0	1
480	736	gold	1	1.0	1
448	736	gold	1	1.0	1
416	736	gold	1	1.0	1
384	736	gold	1	1.0	1
352	736	gold	1	1.0	1
352	768	gold	1	1.0	1
384	800	gold	1	1.0	1
352	704	gold	1	1.0	1
384	672	gold	1	1.0	1
