wood.png	150	150
100	300	blok	2	1.0	0
400	600	blok	2	1.0	0
288	320	gold	1	1.0	1
320	352	gold	1	1.0	1
352	384	gold	1	1.0	1
384	416	gold	1	1.0	1
384	384	gold	1	1.0	1
384	352	gold	1	1.0	1
352	416	gold	1	1.0	1
320	416	gold	1	1.0	1
608	608	gold	1	1.0	1
608	640	gold	1	1.0	1
608	672	gold	1	1.0	1
608	704	gold	1	1.0	1
640	704	gold	1	1.0	1
672	672	gold	1	1.0	1
576	704	gold	1	1.0	1
544	672	gold	1	1.0	1
608	576	gold	1	1.0	1
608	736	gold	1	1.0	1
550	1000	skull	1	1.0	2
650	1000	skull	1	1.0	2
450	1100	skull	1	1.0	2
500	1150	skull	1	1.0	2
550	1150	skull	1	1.0	2
600	1150	skull	1	1.0	2
650	1150	skull	1	1.0	2
700	1150	skull	1	1.0	2
750	1100	skull	1	1.0	2
800	450	blo	2	1.5	0
1050	350	blo	2	1.5	0
1350	350	troblo	1	1.5	0
1400	350	troblo	1	1.5	0
1450	350	troblo	1	1.5	0
1500	350	spk	1	1.0	5
1550	350	spk	1	1.0	5
1700	550	blo	2	1.5	0
1750	550	blo	2	1.5	0
1800	550	blo	2	1.5	0
1850	550	blo	2	1.5	0
1950	550	blo	2	1.5	0
1900	550	blo	2	1.5	0
2150	550	blo	2	1.5	0
2200	550	blo	2	1.5	0
2250	550	blo	2	1.5	0
1900	350	blo	1	1.0	0
0	1296	water	1	1.0	2
576	1296	water	1	1.0	2
1152	1296	water	1	1.0	2
1728	1296	water	1	1.0	2
2304	1296	water	1	1.0	2
2880	1296	water	1	1.0	2
3456	1296	water	1	1.0	2
2450	350	blo	1	1.0	0
2800	350	blo	1	1.0	0
3100	200	blo	1	1.0	0
3400	50	blo	1	1.0	0
3650	100	blo	1	1.0	0
3650	150	blo	1	1.0	0
3650	200	blo	1	1.0	0
3550	250	blo	1	1.0	0
3500	250	blo	1	1.0	0
3650	250	blo	1	1.0	0
3600	250	blo	2	1.5	0
3600	300	skull	1	1.0	2
3616	192	key	1	1.0	3
608	1088	doors	1	1.0	4
800	416	gold	1	1.0	1
832	416	gold	1	1.0	1
1056	320	gold	1	1.0	1
1088	320	gold	1	1.0	1
1376	544	gold	1	1.0	1
1408	544	gold	1	1.0	1
1440	544	gold	1	1.0	1
1472	544	gold	1	1.0	1
1728	512	gold	1	1.0	1
1760	512	gold	1	1.0	1
1792	512	gold	1	1.0	1
1824	512	gold	1	1.0	1
2112	448	gold	1	1.0	1
2080	448	gold	1	1.0	1
2048	448	gold	1	1.0	1
2624	512	gold	1	1.0	1
2592	512	gold	1	1.0	1
2592	544	gold	1	1.0	1
2560	544	gold	1	1.0	1
2528	544	gold	1	1.0	1
2496	544	gold	1	1.0	1
2976	480	gold	1	1.0	1
2976	512	gold	1	1.0	1
2976	544	gold	1	1.0	1
2944	544	gold	1	1.0	1
2912	544	gold	1	1.0	1
2912	576	gold	1	1.0	1
2880	576	gold	1	1.0	1
3264	352	gold	1	1.0	1
3296	352	gold	1	1.0	1
3328	352	gold	1	1.0	1
3328	320	gold	1	1.0	1
3360	320	gold	1	1.0	1
3360	288	gold	1	1.0	1
3104	160	diamond	1	1.0	1
3136	160	diamond	1	1.0	1
3392	0	diamond	1	1.0	1
3424	0	diamond	1	1.0	1
2816	320	diamond	1	1.0	1
2784	320	diamond	1	1.0	1
2464	320	diamond	1	1.0	1
2464	288	diamond	1	1.0	1
1920	320	diamond	1	1.0	1
1888	320	diamond	1	1.0	1
