wood.png	150	150
350	150	blo	1	1.0	0
0	456	water	1	1.0	2
576	456	water	1	1.0	2
1152	456	water	1	1.0	2
1728	456	water	1	1.0	2
2304	456	water	1	1.0	2
100	350	blo	1	1.0	0
50	350	blo	1	1.0	0
150	350	blo	1	1.0	0
200	350	skull	1	1.0	2
250	350	skull	1	1.0	2
300	350	skull	1	1.0	2
350	350	blo	1	1.0	0
400	350	blo	1	1.0	0
550	100	blo	1	1.0	0
600	100	blo	1	1.0	0
950	100	spk	1	1.0	5
1000	100	spk	1	1.0	5
950	400	blo	1	1.0	0
1000	400	blo	1	1.0	0
1050	150	skull	1	1.0	2
1050	200	skull	1	1.0	2
1050	250	blo	1	1.0	0
1100	250	blo	1	1.0	0
1150	250	blo	1	1.0	0
1350	200	blo	1	1.0	0
1550	100	blo	1	1.0	0
1800	0	blo	1	1.0	0
2300	400	blo	1	1.0	0
2350	400	blo	1	1.0	0
2200	400	blo	1	1.0	0
2050	400	blo	1	1.0	0
2100	400	spk	1	1.0	5
2150	400	spk	1	1.0	5
2250	400	spk	1	1.0	5
2550	150	blo	1	1.0	0
2600	200	blo	1	1.0	0
2650	250	blo	1	1.0	0
2850	350	blo	1	1.0	0
2900	350	blo	1	1.0	0
2700	0	blo	1	1.0	0
2624	160	key	1	1.0	3
2550	100	blo	1	1.0	0
2600	50	blo	1	1.0	0
950	0	blo	1	1.0	0
960	64	doors	1	1.0	4
2880	456	water	1	1.0	2
3456	456	water	1	1.0	2
1536	224	gold	1	1.0	1
1600	256	gold	1	1.0	1
1600	288	gold	1	1.0	1
1568	320	gold	1	1.0	1
1568	352	gold	1	1.0	1
1568	416	gold	1	1.0	1
1600	224	gold	1	1.0	1
1568	224	gold	1	1.0	1
576	64	gold	1	1.0	1
608	32	gold	1	1.0	1
576	32	gold	1	1.0	1
608	64	gold	1	1.0	1
64	32	gold	1	1.0	1
96	32	gold	1	1.0	1
352	96	diamond	1	1.0	1
384	96	diamond	1	1.0	1
416	288	diamond	1	1.0	1
384	288	diamond	1	1.0	1
352	288	diamond	1	1.0	1
768	256	diamond	1	1.0	1
736	288	diamond	1	1.0	1
704	320	diamond	1	1.0	1
672	320	diamond	1	1.0	1
640	320	diamond	1	1.0	1
608	288	diamond	1	1.0	1
1050	100	skull	1	1.0	2
1050	50	skull	1	1.0	2
1050	0	skull	1	1.0	2
1000	0	skull	1	1.0	2
2800	400	blo	1	1.0	0
2950	300	skull	1	1.0	2
2950	250	skull	1	1.0	2
1376	160	gold	1	1.0	1
1344	160	gold	1	1.0	1
1568	160	gold	1	1.0	1
1824	64	gold	1	1.0	1
1792	64	gold	1	1.0	1
2304	256	gold	1	1.0	1
2336	256	gold	1	1.0	1
2368	256	gold	1	1.0	1
2528	352	gold	1	1.0	1
2560	384	gold	1	1.0	1
2592	416	gold	1	1.0	1
2624	416	gold	1	1.0	1
2656	384	gold	1	1.0	1
2688	384	gold	1	1.0	1
2784	320	gold	1	1.0	1
2496	128	gold	1	1.0	1
2464	128	gold	1	1.0	1
2432	128	gold	1	1.0	1
2400	128	gold	1	1.0	1
2368	128	gold	1	1.0	1
2368	96	gold	1	1.0	1
2400	64	gold	1	1.0	1
2368	160	gold	1	1.0	1
2400	192	gold	1	1.0	1
2450	0	blo	1	1.0	0
