0	0	blo	1	1.0	0
0	50	blo	1	1.0	0
0	100	blo	1	1.0	0
0	150	blo	1	1.0	0
0	200	blo	1	1.0	0
0	250	blo	1	1.0	0
0	300	blo	1	1.0	0
0	350	blo	1	1.0	0
0	400	blo	1	1.0	0
0	450	blo	1	1.0	0
0	500	blo	1	1.0	0
300	0	blo	1	1.0	0
300	50	blo	1	1.0	0
300	100	blo	1	1.0	0
300	150	blo	1	1.0	0
300	200	blo	1	1.0	0
300	250	blo	1	1.0	0
300	300	blo	1	1.0	0
300	350	blo	1	1.0	0
300	400	blo	1	1.0	0
300	450	blo	1	1.0	0
300	500	blo	1	1.0	0
0	550	blo	1	1.0	0
0	600	blo	1	1.0	0
0	650	blo	1	1.0	0
0	700	blo	1	1.0	0
0	750	blo	1	1.0	0
0	800	blo	1	1.0	0
0	850	blo	1	1.0	0
50	850	blo	1	1.0	0
100	850	blo	1	1.0	0
150	850	blo	1	1.0	0
200	850	blo	1	1.0	0
250	850	blo	1	1.0	0
300	850	blo	1	1.0	0
350	850	blo	1	1.0	0
400	850	blo	1	1.0	0
450	850	blo	1	1.0	0
350	500	blo	1	1.0	0
400	500	blo	1	1.0	0
450	500	blo	1	1.0	0
500	500	blo	1	1.0	0
550	500	blo	1	1.0	0
600	500	blo	1	1.0	0
550	850	blo	1	1.0	0
600	850	blo	1	1.0	0
650	850	blo	1	1.0	0
500	850	blo	1	1.0	0
650	800	blo	1	1.0	0
650	750	blo	1	1.0	0
650	700	blo	1	1.0	0
650	500	blo	1	1.0	0
700	500	blo	1	1.0	0
750	500	blo	1	1.0	0
800	500	blo	1	1.0	0
850	500	blo	1	1.0	0
900	500	blo	1	1.0	0
950	500	blo	1	1.0	0
950	550	blo	1	1.0	0
950	600	blo	1	1.0	0
1000	500	blo	1	1.0	0
1050	500	blo	1	1.0	0
700	850	blo	1	1.0	0
750	850	blo	1	1.0	0
900	850	blo	1	1.0	0
950	850	blo	1	1.0	0
850	850	blo	1	1.0	0
800	850	blo	1	1.0	0
1050	850	blo	1	1.0	0
1100	850	blo	1	1.0	0
1150	850	blo	1	1.0	0
1200	850	blo	1	1.0	0
1250	850	blo	1	1.0	0
1000	850	blo	1	1.0	0
950	650	blo	1	1.0	0
1200	800	blo	1	1.0	0
1200	750	blo	1	1.0	0
1200	700	blo	1	1.0	0
