metal_dark.png	150	100
100	50	blo	1	1.0	0
150	50	blo	1	1.0	0
200	50	blo	1	1.0	0
250	50	blo	1	1.0	0
300	50	blo	1	1.0	0
350	50	blo	1	1.0	0
100	100	blo	1	1.0	0
100	150	blo	1	1.0	0
100	200	blo	1	1.0	0
150	200	blo	1	1.0	0
200	200	blo	1	1.0	0
250	200	blo	1	1.0	0
300	200	blo	1	1.0	0
350	200	blo	1	1.0	0
400	200	blo	1	1.0	0
400	250	blo	1	1.0	0
400	300	blo	1	1.0	0
480	128	gold	1	1.0	1
512	128	gold	1	1.0	1
448	96	key	1	1.0	3
608	160	diamond	1	1.0	1
640	160	diamond	1	1.0	1
640	128	diamond	1	1.0	1
640	96	diamond	1	1.0	1
640	64	diamond	1	1.0	1
672	64	diamond	1	1.0	1
704	64	diamond	1	1.0	1
736	64	diamond	1	1.0	1
736	96	diamond	1	1.0	1
768	96	diamond	1	1.0	1
768	128	diamond	1	1.0	1
768	160	diamond	1	1.0	1
768	192	diamond	1	1.0	1
736	192	diamond	1	1.0	1
192	160	doors	1	1.0	4
450	350	skull	1	1.0	2
500	350	skull	1	1.0	2
550	350	skull	1	1.0	2
600	350	skull	1	1.0	2
650	350	skull	1	1.0	2
700	350	skull	1	1.0	2
700	400	skull	1	1.0	2
750	400	spk	1	1.0	5
800	400	spk	1	1.0	5
850	400	spk	1	1.0	5
900	400	spk	1	1.0	5
950	400	spk	1	1.0	5
1000	350	troblo	1	1.5	0
1050	350	troblo	1	1.5	0
1100	350	troblo	1	1.5	0
